audio_id,speaker_id,label,original_label,attack_type,split,file_path,duration_seconds,sample_rate,channels,status
LA_T_9810335,LA_0084,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9810335.flac,3.653,16000,1,valid
LA_T_9834213,LA_0084,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9834213.flac,2.242,16000,1,valid
LA_T_9921181,LA_0084,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9921181.flac,3.668,16000,1,valid
LA_T_9974817,LA_0084,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9974817.flac,2.506,16000,1,valid
LA_T_9982044,LA_0084,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_9982044.flac,3.378,16000,1,valid
LA_T_1044202,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1044202.flac,2.477,16000,1,valid
LA_T_1085646,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1085646.flac,3.333,16000,1,valid
LA_T_1096613,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1096613.flac,1.385,16000,1,valid
LA_T_1158271,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1158271.flac,7.636,16000,1,valid
LA_T_1167339,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1167339.flac,1.726,16000,1,valid
LA_T_1253735,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1253735.flac,5.02,16000,1,valid
LA_T_1262714,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1262714.flac,2.053,16000,1,valid
LA_T_1306228,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1306228.flac,4.753,16000,1,valid
LA_T_1345274,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1345274.flac,2.324,16000,1,valid
LA_T_1383116,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1383116.flac,2.206,16000,1,valid
LA_T_1389482,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1389482.flac,1.983,16000,1,valid
LA_T_1415982,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1415982.flac,5.31,16000,1,valid
LA_T_1474762,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1474762.flac,8.345,16000,1,valid
LA_T_1490984,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1490984.flac,3.468,16000,1,valid
LA_T_1499313,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1499313.flac,2.691,16000,1,valid
LA_T_1531118,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1531118.flac,2.339,16000,1,valid
LA_T_1640686,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1640686.flac,2.232,16000,1,valid
LA_T_1670438,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1670438.flac,4.037,16000,1,valid
LA_T_1671442,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1671442.flac,2.162,16000,1,valid
LA_T_1736334,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1736334.flac,5.368,16000,1,valid
LA_T_1779416,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1779416.flac,2.515,16000,1,valid
LA_T_1860090,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1860090.flac,5.654,16000,1,valid
LA_T_1887813,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1887813.flac,4.127,16000,1,valid
LA_T_1890976,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1890976.flac,1.664,16000,1,valid
LA_T_1919294,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1919294.flac,8.106,16000,1,valid
LA_T_1925724,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1925724.flac,2.199,16000,1,valid
LA_T_1979751,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_1979751.flac,3.817,16000,1,valid
LA_T_2006292,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2006292.flac,2.162,16000,1,valid
LA_T_2084004,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2084004.flac,3.269,16000,1,valid
LA_T_2084488,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2084488.flac,2.793,16000,1,valid
LA_T_2230542,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2230542.flac,2.415,16000,1,valid
LA_T_2241139,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2241139.flac,3.296,16000,1,valid
LA_T_2265797,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2265797.flac,2.847,16000,1,valid
LA_T_2345296,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2345296.flac,5.32,16000,1,valid
LA_T_2369067,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2369067.flac,3.271,16000,1,valid
LA_T_2429784,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2429784.flac,4.622,16000,1,valid
LA_T_2429873,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2429873.flac,5.952,16000,1,valid
LA_T_2447633,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2447633.flac,2.332,16000,1,valid
LA_T_2514507,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2514507.flac,1.604,16000,1,valid
LA_T_2520610,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2520610.flac,1.95,16000,1,valid
LA_T_2653231,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2653231.flac,2.083,16000,1,valid
LA_T_2679742,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2679742.flac,3.038,16000,1,valid
LA_T_2692347,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2692347.flac,3.195,16000,1,valid
LA_T_2699205,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2699205.flac,4.477,16000,1,valid
LA_T_2712311,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2712311.flac,1.785,16000,1,valid
LA_T_2720509,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2720509.flac,6.596,16000,1,valid
LA_T_2734618,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2734618.flac,2.731,16000,1,valid
LA_T_2837808,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2837808.flac,2.681,16000,1,valid
LA_T_2842450,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2842450.flac,7.782,16000,1,valid
LA_T_2888377,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2888377.flac,1.805,16000,1,valid
LA_T_2925801,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2925801.flac,2.386,16000,1,valid
LA_T_2975885,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_2975885.flac,2.446,16000,1,valid
LA_T_3008607,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3008607.flac,3.583,16000,1,valid
LA_T_3048698,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3048698.flac,1.993,16000,1,valid
LA_T_3083840,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3083840.flac,2.928,16000,1,valid
LA_T_3110040,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3110040.flac,2.692,16000,1,valid
LA_T_3197112,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3197112.flac,2.292,16000,1,valid
LA_T_3226422,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3226422.flac,2.999,16000,1,valid
LA_T_3251744,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3251744.flac,2.873,16000,1,valid
LA_T_3329278,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3329278.flac,3.2,16000,1,valid
LA_T_3554251,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3554251.flac,1.973,16000,1,valid
LA_T_3581049,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3581049.flac,4.792,16000,1,valid
LA_T_3591443,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3591443.flac,1.499,16000,1,valid
LA_T_3602936,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3602936.flac,4.814,16000,1,valid
LA_T_3605214,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3605214.flac,3.512,16000,1,valid
LA_T_3619254,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3619254.flac,5.07,16000,1,valid
LA_T_3621563,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3621563.flac,3.707,16000,1,valid
LA_T_3758169,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3758169.flac,2.878,16000,1,valid
LA_T_3822114,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3822114.flac,3.612,16000,1,valid
LA_T_3884484,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3884484.flac,4.398,16000,1,valid
LA_T_3921311,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3921311.flac,5.071,16000,1,valid
LA_T_3990411,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_3990411.flac,5.469,16000,1,valid
LA_T_4070723,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4070723.flac,3.136,16000,1,valid
LA_T_4172210,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4172210.flac,8.135,16000,1,valid
LA_T_4268792,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4268792.flac,4.202,16000,1,valid
LA_T_4274503,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4274503.flac,2.761,16000,1,valid
LA_T_4306139,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4306139.flac,5.79,16000,1,valid
LA_T_4367469,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4367469.flac,3.208,16000,1,valid
LA_T_4403972,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4403972.flac,2.668,16000,1,valid
LA_T_4405004,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4405004.flac,3.572,16000,1,valid
LA_T_4454105,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4454105.flac,3.215,16000,1,valid
LA_T_4461636,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4461636.flac,2.935,16000,1,valid
LA_T_4463927,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4463927.flac,5.269,16000,1,valid
LA_T_4481988,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4481988.flac,3.616,16000,1,valid
LA_T_4527427,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4527427.flac,2.424,16000,1,valid
LA_T_4529411,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4529411.flac,1.729,16000,1,valid
LA_T_4546214,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4546214.flac,4.102,16000,1,valid
LA_T_4652945,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4652945.flac,3.358,16000,1,valid
LA_T_4850254,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4850254.flac,2.116,16000,1,valid
LA_T_4927282,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_4927282.flac,4.011,16000,1,valid
LA_T_5107570,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5107570.flac,3.543,16000,1,valid
LA_T_5243239,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5243239.flac,1.825,16000,1,valid
LA_T_5263056,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5263056.flac,2.108,16000,1,valid
LA_T_5431096,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5431096.flac,4.153,16000,1,valid
LA_T_5462822,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5462822.flac,3.056,16000,1,valid
LA_T_5474463,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5474463.flac,5.491,16000,1,valid
LA_T_5651981,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5651981.flac,2.934,16000,1,valid
LA_T_5745107,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5745107.flac,3.267,16000,1,valid
LA_T_5746766,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5746766.flac,7.493,16000,1,valid
LA_T_5752969,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5752969.flac,3.52,16000,1,valid
LA_T_5757450,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5757450.flac,5.822,16000,1,valid
LA_T_5881877,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5881877.flac,4.552,16000,1,valid
LA_T_5941511,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5941511.flac,2.988,16000,1,valid
LA_T_5958186,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_5958186.flac,3.055,16000,1,valid
LA_T_6011525,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6011525.flac,2.192,16000,1,valid
LA_T_6018677,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6018677.flac,1.95,16000,1,valid
LA_T_6036824,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6036824.flac,2.142,16000,1,valid
LA_T_6097411,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6097411.flac,2.103,16000,1,valid
LA_T_6103858,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6103858.flac,1.926,16000,1,valid
LA_T_6114342,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6114342.flac,1.624,16000,1,valid
LA_T_6252685,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6252685.flac,7.588,16000,1,valid
LA_T_6308817,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6308817.flac,2.435,16000,1,valid
LA_T_6373584,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6373584.flac,3.747,16000,1,valid
LA_T_6408340,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6408340.flac,3.983,16000,1,valid
LA_T_6481379,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6481379.flac,1.935,16000,1,valid
LA_T_6497500,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6497500.flac,3.501,16000,1,valid
LA_T_6514791,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6514791.flac,2.225,16000,1,valid
LA_T_6521733,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6521733.flac,2.605,16000,1,valid
LA_T_6524117,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6524117.flac,1.872,16000,1,valid
LA_T_6605158,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6605158.flac,4.415,16000,1,valid
LA_T_6638417,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6638417.flac,2.491,16000,1,valid
LA_T_6829087,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6829087.flac,2.298,16000,1,valid
LA_T_6934181,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6934181.flac,3.014,16000,1,valid
LA_T_6955105,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6955105.flac,2.559,16000,1,valid
LA_T_6980311,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_6980311.flac,2.925,16000,1,valid
LA_T_7019591,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7019591.flac,3.015,16000,1,valid
LA_T_7022489,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7022489.flac,2.073,16000,1,valid
LA_T_7041159,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7041159.flac,2.054,16000,1,valid
LA_T_7046940,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7046940.flac,3.463,16000,1,valid
LA_T_7132176,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7132176.flac,3.857,16000,1,valid
LA_T_7142060,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7142060.flac,2.198,16000,1,valid
LA_T_7149262,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7149262.flac,1.797,16000,1,valid
LA_T_7165947,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7165947.flac,2.036,16000,1,valid
LA_T_7220323,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7220323.flac,4.928,16000,1,valid
LA_T_7335381,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7335381.flac,2.564,16000,1,valid
LA_T_7391879,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7391879.flac,2.767,16000,1,valid
LA_T_7502658,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7502658.flac,3.483,16000,1,valid
LA_T_7556230,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7556230.flac,1.958,16000,1,valid
LA_T_7675934,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7675934.flac,2.365,16000,1,valid
LA_T_7684414,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7684414.flac,3.704,16000,1,valid
LA_T_7685585,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7685585.flac,2.478,16000,1,valid
LA_T_7688816,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7688816.flac,3.181,16000,1,valid
LA_T_7721815,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7721815.flac,1.447,16000,1,valid
LA_T_7734719,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7734719.flac,2.289,16000,1,valid
LA_T_7808689,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7808689.flac,4.075,16000,1,valid
LA_T_7829558,LA_0085,fake,spoof,A03,train,dataset\raw\asvspoof2019_LA\LA\LA\ASVspoof2019_LA_train\flac\LA_T_7829558.flac,3.48,16000,1,valid
